Image name,MOS,Brightness,Colorfulness,Contrast,Noisiness,Sharpness
00469.jpg,72.67,75.33,79.5,81.5,64.17,64.5
00470.jpg,77.83,73.5,80,80.83,76,81.67
00471.jpg,37.57,62.71,60.14,52.86,38.14,12.17
00472.jpg,80,81.17,83.33,80.17,78.17,83
00473.jpg,57.17,67.33,67,59.67,45.5,48.33
00474.jpg,52,63.83,64.33,70,37.5,46.17
00475.jpg,39.86,63.86,57,57.14,39.86,21.43
00476.jpg,30,54.33,46.67,44.67,21.67,17
00477.jpg,30.83,34.5,23.17,31.67,33,24.83
00478.jpg,78.5,82.83,84,86.17,77.5,81.67
00479.jpg,80.5,75.75,78.88,74,83.29,83.57
00480.jpg,72.38,72.75,78.5,70.88,72.25,63.5
00481.jpg,45,47.29,52.29,48.86,55.29,38
00482.jpg,32.14,45.86,40.57,46.71,34.57,24.14
00483.jpg,77.67,76.67,77.33,78.17,77.5,75.33
00484.jpg,65,56.57,69.86,61.71,60.71,69.57
00485.jpg,45.83,54.67,59.83,64.17,33.5,35.67
00486.jpg,73.5,75.83,84.4,78.33,69,73.33
00487.jpg,83.5,82.33,81.67,87.2,78.17,81.33
00488.jpg,33.33,51.5,55.17,43.33,31.83,16.83
00489.jpg,69.5,69.88,73.38,72.38,72,79.43
00490.jpg,18.29,42.88,45.63,40,29.38,9.13
00491.jpg,83.83,84.08,84.17,84.33,80.67,81.25
00492.jpg,84.91,83.58,85.73,82.83,75.75,86.17
00493.jpg,42,67.42,66.5,66.83,46.42,23.82
00494.jpg,45.33,62.5,60.5,65.31,45.31,41.23
00495.jpg,62.92,72,69.18,61.5,63.92,67.91
00496.jpg,66.33,50.25,63.17,63,69.33,68.67
00497.jpg,67.38,52.69,66.23,64.75,70.85,67
00498.jpg,85.17,86.15,81.31,85.62,82.67,78.23
00499.jpg,34.53,68.07,63.33,58.38,47.88,22.87
00500.jpg,40.5,66.43,60.69,54.93,41.21,22.29
00501.jpg,53.25,67.54,65,63.17,52.62,34.31
00502.jpg,63.92,76.55,71.91,74.73,51.25,60.25
00503.jpg,42.82,50.64,54.6,52.27,46.82,47.1
00504.jpg,78.43,77.64,77,79.29,79,82.08
00505.jpg,43.67,55.5,53.17,56.17,47.33,25.92
00506.jpg,58.75,54.15,61.38,56.69,54.15,53.5
00507.jpg,31.75,20,46.67,34.08,40.42,22.17
00508.jpg,39.77,30.31,43.46,40.85,53.31,46.77
00509.jpg,27.3,33.5,41.2,41.2,38.2,18.1
00510.jpg,79.73,76.82,77.82,80.3,76.18,81.8
00511.jpg,54.8,58.3,64.6,60.2,56.5,39.3
00512.jpg,46.5,53.4,51.4,57.8,45.1,34.5
00513.jpg,49.73,68.9,64.36,66.7,52.18,28.5
00514.jpg,25.1,46.78,47.1,39.2,31.5,12.6
00515.jpg,81.6,71.4,74.36,79.2,81.18,81.27
00516.jpg,38.45,55.64,63.3,56.73,49.18,26.18
00517.jpg,75,63.09,71.45,68.73,77,78.27
00518.jpg,56.7,32.3,66.9,49.3,66.1,71.6
00519.jpg,19.45,10.55,25.64,15.3,45.64,23.5
00520.jpg,73.55,73.73,78.82,75.3,79.09,73.45
00521.jpg,79.6,73.73,77,77.91,77.7,80.09
00522.jpg,74.27,66.27,77.1,77.8,77.55,80.55
00523.jpg,23.18,15.18,21.2,24.64,34.09,17.73
00524.jpg,74.44,57.4,73.9,69.4,70.7,74.8
00525.jpg,35.4,50.2,47.1,44,42.4,23
00526.jpg,62.9,74.78,70.9,65.3,62.4,63.5
00527.jpg,38.5,26,35.5,35.5,46.4,48
00528.jpg,76.73,76.58,75.58,74.42,74.58,79.18
00529.jpg,79.2,83.2,80.9,80.8,78,76
00530.jpg,64.5,65.5,69.82,60.64,47,52.36
00531.jpg,66.5,52.8,64.8,62.3,61.8,69.22
00532.jpg,36.1,27.2,37.2,40.5,28.5,28.78
00533.jpg,76.27,83.6,83.6,84.4,82.9,86.6
00534.jpg,37.36,38.73,46.36,43.27,44.45,27.2
00535.jpg,76.6,79.4,73.6,75.5,76,77.2
00536.jpg,27.85,48,46.69,43.85,47.08,17.77
00537.jpg,50.08,65.5,61.17,65.55,59.42,41.75
00538.jpg,24.15,50.69,45.62,44.54,46.15,13.25
00539.jpg,28.5,35.75,41.58,37.5,44.17,17.17
00540.jpg,35.45,49.64,54.36,49.82,46,24.27
00541.jpg,81.45,74.36,81.58,75.18,75.42,80.33
00542.jpg,76.42,79.5,78.92,75,81,82.64
00543.jpg,80.27,81,80.92,77.33,83,77.67
00544.jpg,48.45,64.91,59.91,59.55,44.55,26.27
00545.jpg,26.36,52.82,55.73,51.45,31.09,11.18
00546.jpg,49.58,70.36,64,60.08,59.67,41.83
00547.jpg,77.17,75,80.58,76.17,79.64,76
00548.jpg,61.9,72.18,76.82,75.4,71.1,42.27
00549.jpg,61.45,73.45,70.91,76.1,62.36,52.27
00550.jpg,41.64,29.36,40.4,39.27,50.18,42.18
00551.jpg,36.92,32.38,43.67,37.31,40.08,20.75
00552.jpg,46.7,46.27,53.36,53,44.91,47.45
00553.jpg,77.5,72.77,80,72.38,68.62,71.77
00554.jpg,59.18,50.36,66.27,59.82,59.82,63.7
00555.jpg,33.4,66.1,64.91,61.09,51,22.73
00556.jpg,64.54,73.54,70.54,70.77,68.08,60.46
00557.jpg,67.38,63.5,73,66.23,67.54,69.92
00558.jpg,13.7,50.45,47.82,42.27,23.09,6.36
00559.jpg,52.6,47.09,50.64,57.6,52.1,60.4
00560.jpg,48.83,65,63.5,57.17,53.92,40.5
00561.jpg,73.57,76.37,73,72.2,72.6,72.24
00562.jpg,76.21,77.5,75.56,75.68,78.94,76.72
00563.jpg,81.58,79.89,83.33,83,81.94,84.61
00564.jpg,27.11,51.7,51.17,46.55,45.32,13.89
00565.jpg,76.77,76.86,77.9,77.27,79.1,81
00566.jpg,44.23,65.81,62.05,57.59,55.63,35.09
00567.jpg,47.55,54.29,60.62,53.91,34.1,43.22
00568.jpg,35.95,57.5,60.1,54.57,41.55,25.55
00569.jpg,83.17,81.53,82.67,84.94,78.67,83.94
00570.jpg,60.95,68.95,72.22,69.58,58.05,54.84
00571.jpg,66.74,73.32,74.78,73.16,65.61,59.67
00572.jpg,38.5,60,61.11,51.05,53.53,18.42
00573.jpg,79.47,69.55,80.84,78.05,80.95,82
00574.jpg,69.95,75.68,75.78,69.11,67.18,72.68
00575.jpg,29.42,58.8,53.79,54.05,41.39,16.26
00576.jpg,16.11,30.44,36.83,29.11,34.17,10.84
00577.jpg,21.11,41.5,39.63,34,20.26,17.11
00578.jpg,68.16,60.15,76.89,69.58,69.11,72
00579.jpg,61.58,62.67,62.28,62.42,64.59,59.53
00580.jpg,75.95,66.5,78.19,75.64,75.05,75.14
00581.jpg,23,47.2,45.79,43.9,46.05,13.8
00582.jpg,43.56,50.53,61.71,57,46.78,27.74
00583.jpg,15.16,43.45,48.68,47.45,36.5,11.1
00584.jpg,40.6,55.14,57.85,57.43,48.95,34.52
00585.jpg,62.63,56.16,66.72,66.74,67.11,62.89
00586.jpg,71.94,65.28,70.53,72.94,67.88,66.72
00587.jpg,49.76,57,65.41,62.83,55.94,33.89
00588.jpg,68.42,66.22,71.16,68.2,72.37,64.84
00589.jpg,39.68,42.2,55.42,47.47,40.26,31.95
00590.jpg,26.16,30.11,46.61,39,29.76,15.72
00591.jpg,64,62.38,68.06,62.88,67.94,68.69
00592.jpg,73.41,73.81,76.69,72.12,71.88,71.29
00593.jpg,28.76,49.11,49.88,44.67,34.19,22.44
00594.jpg,48.75,53.41,60.88,55.25,26.31,40.59
00595.jpg,61.72,44.95,59.78,59.84,72.31,63
00596.jpg,11.65,40.94,34.75,32.59,33.31,7.65
00597.jpg,76.88,75.88,76.88,76.06,78,77.22
00598.jpg,78.7,80,78.84,77.47,80.44,82.21
00599.jpg,28.47,40.41,39.73,40.24,40.75,18.56
00600.jpg,35.67,59.12,51.59,48.78,45.94,21.65
00601.jpg,51.89,63.2,64.06,58.2,56.32,37.15
00602.jpg,71.14,67.91,73.8,62.36,65.24,65.71
00603.jpg,64.17,67.53,64.53,63.56,63.29,60.61
00604.jpg,65.28,63.39,65.11,66.32,67.44,58.94
00605.jpg,60.11,54.11,71.47,63.58,64.71,51.84
00606.jpg,70.65,68.12,72.5,70.11,63.41,71.53
00607.jpg,70.12,71.56,75.33,72.24,69.27,71.88
00608.jpg,38.15,70.32,65.67,57.85,57.21,27.32
00609.jpg,39.39,59.22,55.59,56.94,48.76,26.65
00610.jpg,33.58,46.84,51.11,46.74,48.06,21.72
00611.jpg,67.11,64.67,72.22,71.06,60.44,64
00612.jpg,65.24,60.06,66.76,62.11,53.29,58.95
00613.jpg,60.53,60.47,66.31,62.16,63.94,62.61
00614.jpg,76.28,76.89,72.94,74.35,77.35,75.39
00615.jpg,20.28,29.56,34,29.41,13.18,19.28
00616.jpg,30.59,48.06,55.47,43.18,30.07,16.29
00617.jpg,64.17,63.89,66.11,61.89,57.11,56.68
00618.jpg,34.29,46.67,48,42.78,41.41,21.53
00619.jpg,32.61,33.5,41.61,41.84,35.35,29.84
00620.jpg,19,17.19,23.13,22.72,22.59,17.39
00621.jpg,30.76,48.94,47.19,42.76,35.2,17.63
00622.jpg,63.6,65.79,66.84,65.65,59.89,62
00623.jpg,27.67,40.22,33.88,37.78,31.13,18.35
00624.jpg,26.33,43.38,39.87,39.25,25.14,16.5
00625.jpg,53.38,38.13,57.47,51.56,57.2,47.88
00626.jpg,38.32,55.5,53.61,48.89,52.56,20.78
00627.jpg,40.81,50.94,50.2,46.67,26.2,34.5
00628.jpg,49.82,58.59,60.81,52.65,48.38,42.18
00629.jpg,74.53,74.06,75.5,74.07,70.67,72.44
00630.jpg,38.41,46.83,56.41,49.33,50.06,27.5
00631.jpg,40.13,58.63,46.63,45.63,44,27.38
00632.jpg,33.29,55.29,43.29,46,47.17,14.5
00633.jpg,24,44.17,35,35.5,41.4,16
00634.jpg,69.83,65.5,67.33,69.5,82.2,76.5
00635.jpg,35.5,48.33,50,53,57,26.5
00636.jpg,27.33,11.67,21.67,25.67,64.6,37.67
00637.jpg,54.67,36.33,51.67,44.17,67.8,55.17
00638.jpg,24,33.67,46.33,41,53,15.83
00639.jpg,73.14,67.43,72.5,73.86,71.33,80.83
00640.jpg,33.17,53,52.67,52.33,50,29.5
00641.jpg,65.14,63.86,64.86,66.14,69.17,64.86
00642.jpg,41,19.33,23.29,35.71,56.17,48.57
00643.jpg,26.71,11.43,23.88,29.75,49.14,29.25
00644.jpg,34.13,25.75,33.13,28,42.71,29.75
00645.jpg,53.38,55,53.88,52.63,39.71,56.63
00646.jpg,67.43,73.17,62,73,71.83,60.14
00647.jpg,70.88,65.25,64.13,67.88,69.14,69.25
00648.jpg,30.57,58.29,50,55.14,59.67,30
00649.jpg,81.43,84.71,78.86,77.71,79.83,80.14
00650.jpg,18.29,15.29,32.29,23.29,38.33,8.67
00651.jpg,68.43,67.29,67.14,58.71,76.33,64.43
00652.jpg,69.13,58.5,63.63,59.5,76.71,64.75
00653.jpg,61.86,47.86,48.14,52.14,73.33,63.29
00654.jpg,54.86,55.29,50.14,57.14,43.67,62.14
00655.jpg,73.71,66.57,68.29,69.71,70.5,70.86
00656.jpg,53,49.25,44.88,52.25,33.57,50.5
00657.jpg,59,50.86,54.14,55.29,61.83,50.86
00658.jpg,69.86,66.29,65.71,60.29,71,68.29
00659.jpg,66.13,66.25,72.86,73.14,72.29,70.5
00660.jpg,59.43,58.43,56.29,52.14,61,56.14
00661.jpg,61.57,63.71,60.14,68.67,60.83,59.43
00662.jpg,73.14,73.86,76.83,75.57,77,75.86
00663.jpg,47.71,64.57,62.86,57.29,64,33.71
00664.jpg,36,52.29,53,50.86,58.17,20.29
00665.jpg,52.29,54.57,64.67,54.43,64.83,29.29
00666.jpg,57.43,53.14,61,56.71,67.5,59.71
00667.jpg,42.78,29.44,32.22,33,52.25,45.11
00668.jpg,17.14,6,9.17,20,29.83,18.43
00669.jpg,65.71,68.29,70,70.43,70.5,66
00670.jpg,77.86,77.43,80.29,77,83.5,79.29
00671.jpg,33.14,49.43,39.29,48.14,46,24.43
00672.jpg,61.43,61.29,65.86,64.43,74.67,69
00673.jpg,66.13,65.38,69.71,76.71,74,75.43
00674.jpg,33.29,38.43,38.43,38.43,37.17,29.86
00675.jpg,60.25,52.25,57.5,65.14,62.57,69.57
00676.jpg,64.57,55.43,61.86,61.71,71.33,67.43
00677.jpg,65.86,43.13,57.88,59.5,66.71,67.75
00678.jpg,63.71,68.5,63.29,67.43,70.83,65.71
00679.jpg,55.43,48.71,59.57,59.14,69.67,61.43
00680.jpg,51.57,64.17,60.43,60,65.5,48.57
00681.jpg,61.71,44,57.43,68.5,65.17,63.14
00682.jpg,62.86,53.86,56.71,59.14,65.67,62
00683.jpg,43,57.43,55.29,52.71,59.17,33.71
00684.jpg,68,71.33,64,65.43,64,61.57
00685.jpg,76,65.5,69.5,70.13,73.71,64.5
00686.jpg,54.71,28.83,48.29,49.43,67.5,47.86
00687.jpg,38.86,18.29,36.71,39.57,49.83,37.71
00688.jpg,33.33,36.67,43.11,41.56,41.13,15
00689.jpg,29.57,22.71,39.14,38,52.83,31.57
00690.jpg,30.57,20.29,37.29,39.29,46.17,18
00691.jpg,46.57,51.57,57.83,52.29,54.17,25.43
00692.jpg,63.29,52.43,59.57,57.14,69.33,63.14
00693.jpg,69.29,62.43,62.57,65.43,70.5,65.43
00694.jpg,31.88,37,40.63,39.5,41.5,23
00695.jpg,76.57,73,71.86,72,81.67,72.57
00696.jpg,38.57,57.29,50.86,51.14,40,31.71
00697.jpg,36,23.88,45.38,32.88,50.43,27.13
00698.jpg,49,29,51.29,40.71,60.17,44.57
00699.jpg,46.38,45.25,51.88,51.86,51.14,22.25
00700.jpg,52.86,45.71,52.14,52.43,56.83,37.29
00701.jpg,40.35,64.13,62.24,52.24,61.25,22.25
00702.jpg,64.83,69,70.18,69.82,65.53,65.47
00703.jpg,33.47,41,52.79,38.84,36.05,37
00704.jpg,77.18,80.69,74.28,71.78,70.78,75.12
00705.jpg,72.88,75.43,76,75.07,73.44,74
00706.jpg,40.88,57.56,66.69,57.29,50.06,29.25
00707.jpg,68.78,63.13,72.89,69.29,67.76,68.5
00708.jpg,22.06,65.06,53.5,45.58,45.68,13.83
00709.jpg,69.25,68.67,67.47,63.13,57.69,68.88
00710.jpg,73.88,67.07,67.69,68.81,65.19,68.35
00711.jpg,72.57,68.93,74.07,65.29,68.36,73.53
00712.jpg,8.82,12.21,13.24,9.6,16.71,8.71
00713.jpg,57.93,59.53,56.38,61.81,36.81,59.93
00714.jpg,72.07,69.5,67.87,72.6,61.4,72.86
00715.jpg,55.8,43.93,51.06,56.4,33.88,47.71
00716.jpg,71.19,60.87,71.53,73,63.56,69.38
00717.jpg,83.57,73.5,79.86,82,77,75.53
00718.jpg,84.06,76.47,82.56,82.11,73.67,79.06
00719.jpg,43.21,54.07,63.13,60.67,47.07,26.6
00720.jpg,46.18,58.88,67.06,64.56,45.53,24.06
00721.jpg,65.72,60.35,68.37,71.32,55.21,61.79
00722.jpg,33.94,42.4,56.63,50.44,37.6,15.31
00723.jpg,29.73,55.29,55.13,48.27,38.13,11.71
00724.jpg,37.4,56,59.75,58.73,38.44,26.06
00725.jpg,58.71,66.33,63.53,68.59,60.06,49.53
00726.jpg,21.5,57.6,55.67,53.81,38.5,14.63
00727.jpg,48.75,54.67,61.19,60.69,42.88,36.94
00728.jpg,45.81,54.8,60.13,56.63,47.13,39.25
00729.jpg,61.31,52.07,54,60.29,43.13,49.06
00730.jpg,50,47.6,52.88,57,39.5,47.69
00731.jpg,37,45.25,49.18,46.35,28.33,35.13
00732.jpg,50.71,50.18,57.35,52.11,46.89,38.47
00733.jpg,58.93,52.86,59.29,55.73,38.36,45.79
00734.jpg,80.6,76.85,79.43,76.73,76.4,74.27
00735.jpg,26.24,55.56,54,44.39,44.89,18.72
00736.jpg,80.5,77.43,75.67,81.46,75.47,72.93
00737.jpg,26.31,26.73,20.73,34.38,27.6,20.93
00738.jpg,65.27,45.69,63.07,63.14,63.13,64.47
00739.jpg,61.13,66.6,61.63,47.94,50.76,67.06
00740.jpg,68.5,69.29,67.47,63.31,70.21,62
00741.jpg,37.38,59.38,56.69,51.06,47,31.88
00742.jpg,40.13,63.54,62.07,56.43,49.07,27.21
00743.jpg,67.64,70.85,70,64.67,63.93,54.6
00744.jpg,24.94,43.59,44,29.59,38.39,26.28
00745.jpg,36.87,62.23,59.36,49.67,43.13,27.93
00746.jpg,32.86,53.67,55.07,40.5,41.5,26
00747.jpg,37.88,47.31,51.71,43.41,39.53,28.88
00748.jpg,37.29,56.2,58.63,57.06,37.24,21.69
00749.jpg,33.47,43.81,46.76,45.12,30.76,20.56
00750.jpg,36.07,30.31,47.67,45.67,30.2,29.73
00751.jpg,27.06,29.86,34.81,24.6,29.31,29.63
00752.jpg,25.19,44.67,35.56,22,27.13,24.31
00753.jpg,63.31,55.56,56.53,57.59,54.35,59.19
00754.jpg,31.64,62.15,53.73,49.2,44.8,25.47
00755.jpg,22.88,38.5,52.88,37.24,34.69,20.12
00756.jpg,26.13,35.81,47.24,39.65,27.75,20.88
00757.jpg,48.81,31.6,52,54.75,65,58.67
00758.jpg,35.81,61.06,55.76,60.94,48.29,27.38
00759.jpg,54.67,42.69,49.6,53.71,54.87,58.29
00760.jpg,46.33,50,49.93,47.73,50.53,40.53
00761.jpg,69.93,66,68.79,70,72.57,74.29
00762.jpg,37.81,53.67,55.56,47.25,42.44,26.38
00763.jpg,78.5,77.43,77.38,81.8,73.19,74.94
00764.jpg,65.33,72.07,73.8,69.07,66.73,70.47
00765.jpg,64.16,73.33,81,73.84,59,60
00766.jpg,67.73,64.71,72.53,70.71,59.2,66.2
00767.jpg,23.2,56.4,51.06,46,37.44,16
00768.jpg,55.11,39.59,54.89,56.33,70.8,53.78
00769.jpg,68.76,62.88,65.59,70.94,76.13,69.88
00770.jpg,37.77,62.92,63.29,46.57,49.07,27.07
00771.jpg,26.67,30,48.5,25.83,19.83,15.5
00772.jpg,35.33,47.67,51.17,35,39,27.17
00773.jpg,10.5,27.17,28.33,15.17,15.83,8.83
00774.jpg,44.33,53.83,50.17,50.17,27,34
00775.jpg,40.5,45,51.17,46.83,37.83,30.5
00776.jpg,36.5,58,49.83,43.83,36.5,27.17
00777.jpg,79.5,81.17,81.67,81.83,79.33,79
00778.jpg,43.5,51.33,59.17,44.67,47.5,33.33
00779.jpg,52.83,60.17,59,55.5,49.83,37.83
00780.jpg,74.17,75.17,74.67,72.17,69.67,66.33
00781.jpg,53.83,37.83,46.5,44.17,59.67,60.83
00782.jpg,83.14,79.86,76.29,79.29,73.71,69.86
00783.jpg,40.29,45.14,54.57,32,42.29,26.29
00784.jpg,59.67,52.33,62.83,54.17,57.5,57.5
00785.jpg,60.83,53.83,61.67,55.67,57.33,52.33
00786.jpg,48.25,52.75,64.88,45.88,29.63,33.88
00787.jpg,61.17,44.67,67,61.17,54.33,62
00788.jpg,61.67,63.67,70.67,66.67,56.67,51.17
00789.jpg,75.5,78.57,80.86,77.29,65.14,66.29
00790.jpg,38.33,44.17,50,39.33,31.83,31.33
00791.jpg,77.83,75.5,81.33,79.83,69.83,73.33
00792.jpg,70.5,68.83,69.33,72.5,65.17,69.17
00793.jpg,65.33,44.83,69.33,59.67,59.83,68.83
00794.jpg,68.57,70.14,71.86,70.29,65.43,67.86
00795.jpg,62.43,57.14,73.86,55.29,62.57,68.14
00796.jpg,25.43,26.29,36.29,29.86,33.14,14.57
00797.jpg,17.86,12.29,34.29,20.86,31,11.57
00798.jpg,42.43,43.14,52.57,43.29,41.14,27.57
00799.jpg,74.17,64.83,72.5,65.33,63.67,76.33
00800.jpg,44.5,50.33,55.67,58,31.67,50.67
00801.jpg,61.67,56.17,62.5,61.5,57,65.67
00802.jpg,22.17,38.83,51.67,24.5,37.5,15.33
00803.jpg,71.17,67.67,75,66.83,66.83,78.67
00804.jpg,24.25,40.25,48.75,27.5,45.38,12.14
00805.jpg,78.33,76.83,81.5,78.5,73.17,77.33
00806.jpg,75.33,65.33,77,78.33,70.33,77.5
00807.jpg,35.29,40.86,58.29,57.14,25.14,36
00808.jpg,71.43,65.71,78,72.29,69.71,81
00809.jpg,63.25,66.75,66.5,61.25,57.75,60.25
00810.jpg,23.43,45.57,55.29,32.14,46.71,18
00811.jpg,59,59.33,61.17,63,46.17,58.33
00812.jpg,64,61.43,71.57,64.86,68.86,59.29
00813.jpg,24.5,12.33,32.17,29.67,30.17,21.17
00814.jpg,77.5,80.67,78,74.83,70.83,79.33
00815.jpg,63.5,57.67,74.83,60.33,59.5,65.5
00816.jpg,42.67,45.83,51.5,38.5,39,38.83
00817.jpg,36,48.67,50,47.17,47.33,18.83
00818.jpg,28.83,16,42.5,24.33,38.33,20.33
00819.jpg,36.83,49.33,49.17,38.67,33.33,16.17
00820.jpg,70.38,73.29,74,70.5,67.75,78.57
00821.jpg,62.5,54.5,66.88,53.5,59.75,58.13
00822.jpg,57,48,57.29,47.71,60.29,59.86
00823.jpg,80.57,78.57,77.29,79.29,75,83.29
00824.jpg,29,45.86,57.14,40.57,49.57,21.29
00825.jpg,30.13,27.5,46.5,32,51.63,18.38
00826.jpg,29.33,42.14,55.71,42.57,42,23.29
00827.jpg,29.25,31.25,58.63,31.75,53.25,18.71
00828.jpg,40.14,51.43,56.29,46.43,54.43,33.43
00829.jpg,51,54.71,58,48.14,50,40.57
00830.jpg,26,48.86,51,38.71,37.43,14.29
00831.jpg,82.38,81.63,83.38,81.25,81.88,76.25
00832.jpg,78.43,76.14,80,78.14,76.71,75.57
00833.jpg,82.14,81.57,83.14,80.71,79.86,83.29
00834.jpg,42.86,50.43,58.29,47.14,49,34.83
00835.jpg,12.71,41.14,45.29,36.57,40.14,7.86
00836.jpg,30.29,51,52.86,45.14,46.14,22.86
00837.jpg,15.14,38.57,45.29,32,35.43,8.57
00838.jpg,26,31.38,36.38,27.14,26,16.13
00839.jpg,20.71,26.43,43.71,26.71,27.14,13.57
00840.jpg,47.29,49.29,49.43,50.86,35.86,46.14
00841.jpg,28.27,70.14,66.21,59.29,48.93,17.86
00842.jpg,28.77,47.79,50.14,44.93,44,22
00843.jpg,29.29,59.29,64,55,46.43,18.07
00844.jpg,31.36,63.38,67.38,56.07,47,22.29
00845.jpg,74.53,77.36,77.67,76.93,76.07,77.86
00846.jpg,48.21,57.85,68,60.79,43.38,33.5
00847.jpg,54,56.79,69.54,52.57,45.21,41
00848.jpg,51.5,55.79,69.31,53.5,37.5,42.21
00849.jpg,71,70.79,75,69.53,64.53,71.07
00850.jpg,63.6,71.67,70.93,67.53,60.2,62.67
00851.jpg,39.93,54,65.14,56.86,48.43,29.43
00852.jpg,34.07,52.21,57.73,50.4,40.67,19.14
00853.jpg,47.6,41.27,66.67,45.14,55.4,53.21
00854.jpg,24.38,53,56.29,48.21,41.36,17.57
00855.jpg,40.6,32.33,49.5,42.27,49,42.73
00856.jpg,54.87,51.87,59.71,62.71,59.33,51.87
00857.jpg,66.77,58.15,66.36,67.23,64.43,68.31
00858.jpg,52.38,61.08,64,58.36,59.29,39.43
00859.jpg,67,75.36,76.27,74.36,69.67,68.67
00860.jpg,50.79,59.57,74.38,65.5,61.93,39.21
00861.jpg,72.54,68.08,73.43,70.62,65.36,66
00862.jpg,29.29,46.5,52.79,48.29,35.64,17.71
00863.jpg,66.33,65.93,74,70.87,65.33,64.93
00864.jpg,31.54,20.38,36,34,51.77,48
00865.jpg,58.5,68.15,65.5,57.93,59.14,58.14
00866.jpg,75.85,70.69,77.77,75,65.38,73.5
00867.jpg,67.5,72.27,78.36,68.08,67.25,74
00868.jpg,67.83,67.25,74.83,71.91,59.25,67.08
00869.jpg,49,71.36,72,72.36,57.17,43.75
00870.jpg,59.08,60.67,64.69,64.08,61.38,65.17
00871.jpg,72.75,73.73,77.92,75.33,74.58,74.25
00872.jpg,11.58,9.54,24.15,15.42,19.83,8.58
00873.jpg,43.31,52.85,47.77,38.62,46.92,37.54
00874.jpg,67.83,71.17,66.54,72.33,63.54,62.08
00875.jpg,26.54,38.69,50.08,43.62,40.54,17.75
00876.jpg,61.47,56.67,67.24,63.94,63.47,65.35
00877.jpg,61.4,57.33,69.64,65.87,66.43,62.93
00878.jpg,24.07,46.67,58.47,48,46.53,18.27
00879.jpg,50.5,39.77,61.79,53.14,50.43,49
00880.jpg,33.07,57.92,60.36,54.86,45.86,17.86
00881.jpg,42.57,60.36,66.43,60.29,43.71,25.57
00882.jpg,69.79,62.2,71.57,70.4,65.27,68.4
00883.jpg,15.5,15.07,22.29,14.5,25.77,11.07
00884.jpg,82.31,81,85.38,81.71,76.86,79.21
00885.jpg,28.07,53.07,52.73,32.79,33.93,18.43
00886.jpg,42.33,44.6,59.2,46.53,54.86,39.4
00887.jpg,43.57,60.36,67.85,51.14,45.43,29.36
00888.jpg,22.79,19.85,43.93,23.29,34.07,22.43
00889.jpg,23.69,46.23,46.62,35.23,35.46,11.25
00890.jpg,28.25,53.17,50.25,44.33,26.09,11.73
00891.jpg,34.42,50.17,53.75,49.17,29.64,22.67
00892.jpg,66.08,70.58,69.08,65.33,65.92,68.25
00893.jpg,65,65.58,69.91,67.75,70.73,70.45
00894.jpg,34.91,63.36,66.36,50.33,35.92,36.42
00895.jpg,71.79,72.93,71,73,68.08,76.08
00896.jpg,28,52.5,54.38,42.69,33.06,16.27
00897.jpg,29.5,57.47,59.13,48.47,37.27,20.13
00898.jpg,65.15,67.85,69.08,68.23,61.77,61.23
00899.jpg,59.73,67.79,62.6,60.73,58.33,66.64
00900.jpg,30.5,46,55.14,45.43,32.69,20.21
00901.jpg,50.73,43.2,60.2,50.53,50.86,55.33
00902.jpg,34.79,29.57,46.71,36.71,44.14,29.71
00903.jpg,24.17,55.33,53.31,39.92,31.08,19.15
00904.jpg,67.85,57.43,66.38,63.36,56,62.62
00905.jpg,57.29,50.31,64.71,56.64,47.08,58.07
00906.jpg,23.92,43.15,43.85,38.38,27.85,15.54
00907.jpg,73.31,72.77,75.46,79,69.67,74.62
00908.jpg,40.77,45.31,57.92,49.69,46.08,39.92
00909.jpg,29.6,52.73,50.73,47.4,36.87,14.21
00910.jpg,26.08,48,42.75,42.67,30.5,12.64
00911.jpg,30.15,46.36,46.23,41.43,34.29,18.46
00912.jpg,57.92,49.86,55,47,49.93,51.69
00913.jpg,78.14,76.87,78.14,76.67,79.71,77.36
00914.jpg,87.21,82.29,88.86,87.43,79.6,87.69
00915.jpg,51.42,58,65.77,59.57,43.5,44.58
00916.jpg,63.64,57.27,61.43,57.21,61.6,67.21
00917.jpg,50.64,54,59.55,56.62,46.85,45.92
00918.jpg,48.17,51.31,53.67,56,43.69,40.92
00919.jpg,70.58,59.69,71.67,72.58,71.83,66.08
00920.jpg,42.58,46.69,58.5,55.62,45.69,36.83
00921.jpg,70.92,66.46,71.42,66.31,65.42,64.25
00922.jpg,61.92,54.08,62.92,58.54,57.23,54.92
00923.jpg,37.58,31.54,42.73,35.62,49.69,35.5
00924.jpg,43.5,34.38,41.55,45,51.54,44.67
00925.jpg,10.58,9.54,19.31,21.5,19.23,7.08
00926.jpg,22.27,30.69,32.83,35.77,42.77,17.42
00927.jpg,28,42.71,50,40.57,37.36,11.69
00928.jpg,35.64,43.31,53.08,47.85,39.15,27.17
00929.jpg,65.25,63.08,67.5,61.54,62.83,65.91
00930.jpg,43.15,50.57,51.69,51.85,33.57,22
00931.jpg,78,69.69,79.27,75.5,74.92,78.82
00932.jpg,31.09,49.46,53.58,43.85,43.46,19.33
00933.jpg,49.83,34.23,60.67,48.15,51.62,40.17
00934.jpg,44.83,31.31,46.85,43.86,50.07,40
